ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-04-05,56635949.70590009,48890446.299501956,66959938.32851865,56635949.70590009,56635949.70590009,964385.0546178763,964385.0546178763,964385.0546178763,572021.3035148947,572021.3035148947,572021.3035148947,392363.7511029817,392363.7511029817,392363.7511029817,0.0,0.0,0.0,57600334.76051796
2023-04-06,56634636.7302893,48295436.89295468,66938512.40481594,56634636.7302893,56634636.7302893,868786.7562372017,868786.7562372017,868786.7562372017,423331.832404696,423331.832404696,423331.832404696,445454.9238325057,445454.9238325057,445454.9238325057,0.0,0.0,0.0,57503423.486526504
2023-04-07,56633323.75467852,48834587.7998727,66876253.82096221,56633323.75467852,56633323.75467852,1143802.4578676142,1143802.4578676142,1143802.4578676142,666336.9238911925,666336.9238911925,666336.9238911925,477465.53397642163,477465.53397642163,477465.53397642163,0.0,0.0,0.0,57777126.21254613
2023-04-08,56632010.779067725,47891216.919562116,66854314.32323583,56632010.779067725,56632010.779067725,744015.6078403668,744015.6078403668,744015.6078403668,257615.5994730558,257615.5994730558,257615.5994730558,486400.008367311,486400.008367311,486400.008367311,0.0,0.0,0.0,57376026.38690809
2023-04-09,56630697.80345694,48057206.7469763,66510659.17626355,56630697.80345694,56630697.80345694,497395.034591211,497395.034591211,497395.034591211,26329.720472300618,26329.720472300618,26329.720472300618,471065.31411891035,471065.31411891035,471065.31411891035,0.0,0.0,0.0,57128092.83804815
2023-04-10,56629384.827846155,46941877.70124786,65010552.59172479,56629384.827846155,56629384.827846155,-655388.3242209433,-655388.3242209433,-655388.3242209433,-1086491.7805188275,-1086491.7805188275,-1086491.7805188275,431103.4562978841,431103.4562978841,431103.4562978841,0.0,0.0,0.0,55973996.503625214
2023-04-11,56628071.85223536,46500186.99315242,65828147.237606555,56628071.85223536,56628071.85223536,-492145.5110234509,-492145.5110234509,-492145.5110234509,-859143.5992360874,-859143.5992360874,-859143.5992360874,366998.0882126366,366998.0882126366,366998.0882126366,0.0,0.0,0.0,56135926.34121191
2023-04-12,56626758.87662458,48896215.99082976,66894280.49710417,56626758.87662458,56626758.87662458,852076.5375423781,852076.5375423781,852076.5375423781,572021.3035158203,572021.3035158203,572021.3035158203,280055.23402655753,280055.23402655753,280055.23402655753,0.0,0.0,0.0,57478835.41416696
2023-04-13,56625445.901013784,48523871.95037689,66514019.21941044,56625445.901013784,56625445.901013784,595690.7204495152,595690.7204495152,595690.7204495152,423331.83240388497,423331.83240388497,423331.83240388497,172358.88804563024,172358.88804563024,172358.88804563024,0.0,0.0,0.0,57221136.6214633
2023-04-14,56624132.92540301,48454578.23836039,66700631.00924309,56624132.92540301,56624132.92540301,713039.9155110744,713039.9155110744,713039.9155110744,666336.9238910816,666336.9238910816,666336.9238910816,46702.99161999259,46702.99161999259,46702.99161999259,0.0,0.0,0.0,57337172.84091408
2023-04-15,56622819.94979222,46809073.07027903,65283197.45938632,56622819.94979222,56622819.94979222,164117.5753623798,164117.5753623798,164117.5753623798,257615.59947220958,257615.59947220958,257615.59947220958,-93498.02410982976,-93498.02410982976,-93498.02410982976,0.0,0.0,0.0,56786937.5251546
2023-04-16,56621506.974181436,47228764.855641276,66255136.00564204,56621506.974181436,56621506.974181436,-217987.60258753717,-217987.60258753717,-217987.60258753717,26329.72047118801,26329.72047118801,26329.72047118801,-244317.3230587252,-244317.3230587252,-244317.3230587252,0.0,0.0,0.0,56403519.3715939
2023-04-17,56620193.99857064,45556225.76639629,63831996.566976875,56620193.99857064,56620193.99857064,-1487930.8187360303,-1487930.8187360303,-1487930.8187360303,-1086491.7805206177,-1086491.7805206177,-1086491.7805206177,-401439.0382154126,-401439.0382154126,-401439.0382154126,0.0,0.0,0.0,55132263.17983461
2023-04-18,56618881.02295986,47291683.907698154,64453584.88949115,56618881.02295986,56618881.02295986,-1419436.7651596526,-1419436.7651596526,-1419436.7651596526,-859143.5992382881,-859143.5992382881,-859143.5992382881,-560293.1659213646,-560293.1659213646,-560293.1659213646,0.0,0.0,0.0,55199444.25780021
2023-04-19,56617568.047349066,47643196.262662485,65991662.55165942,56617568.047349066,56617568.047349066,-144176.590688359,-144176.590688359,-144176.590688359,572021.3035167463,572021.3035167463,572021.3035167463,-716197.8942051053,-716197.8942051053,-716197.8942051053,0.0,0.0,0.0,56473391.4566607
2023-04-20,56616255.07173828,47716777.1495442,65614174.01650084,56616255.07173828,56616255.07173828,-441173.2509388493,-441173.2509388493,-441173.2509388493,423331.83240412467,423331.83240412467,423331.83240412467,-864505.083342974,-864505.083342974,-864505.083342974,0.0,0.0,0.0,56175081.82079943
2023-04-21,56614942.096127495,47650903.56630931,65748138.72568709,56614942.096127495,56614942.096127495,-334407.6238045739,-334407.6238045739,-334407.6238045739,666336.9238912474,666336.9238912474,666336.9238912474,-1000744.5476958213,-1000744.5476958213,-1000744.5476958213,0.0,0.0,0.0,56280534.47232292
2023-04-22,56613629.1205167,46247274.98675629,64438573.92356167,56613629.1205167,56613629.1205167,-863147.2470089507,-863147.2470089507,-863147.2470089507,257615.59947341125,257615.59947341125,257615.59947341125,-1120762.846482362,-1120762.846482362,-1120762.846482362,0.0,0.0,0.0,55750481.87350775
2023-04-23,56612316.14490592,46139250.1436891,64185643.57083662,56612316.14490592,56612316.14490592,-1194522.754404497,-1194522.754404497,-1194522.754404497,26329.720474236452,26329.720474236452,26329.720474236452,-1220852.4748787335,-1220852.4748787335,-1220852.4748787335,0.0,0.0,0.0,55417793.39050142
2023-04-24,56611003.16929513,44805954.56780833,64105165.05079297,56611003.16929513,56611003.16929513,-2384359.4299942846,-2384359.4299942846,-2384359.4299942846,-1086491.7805188035,-1086491.7805188035,-1086491.7805188035,-1297867.6494754814,-1297867.6494754814,-1297867.6494754814,0.0,0.0,0.0,54226643.73930085
2023-04-25,56609690.19368434,45087348.0572842,63539370.863710664,56609690.19368434,56609690.19368434,-2208466.893451708,-2208466.893451708,-2208466.893451708,-859143.5992378944,-859143.5992378944,-859143.5992378944,-1349323.2942138135,-1349323.2942138135,-1349323.2942138135,0.0,0.0,0.0,54401223.300232634
2023-04-26,56608377.218073554,46741529.52937718,65149331.4428416,56608377.218073554,56608377.218073554,-801453.0380564856,-801453.0380564856,-801453.0380564856,572021.3035141069,572021.3035141069,572021.3035141069,-1373474.3415705927,-1373474.3415705927,-1373474.3415705927,0.0,0.0,0.0,55806924.18001707
2023-04-27,56607064.24246276,46352426.28229514,65247561.819362156,56607064.24246276,56607064.24246276,-946041.2213240586,-946041.2213240586,-946041.2213240586,423331.832403839,423331.832403839,423331.832403839,-1369373.0537278976,-1369373.0537278976,-1369373.0537278976,0.0,0.0,0.0,55661023.021138705
2023-04-28,56605751.26685198,47296935.79093138,64836685.20207009,56605751.26685198,56605751.26685198,-670565.7979845889,-670565.7979845889,-670565.7979845889,666336.923891413,666336.923891413,666336.923891413,-1336902.721876002,-1336902.721876002,-1336902.721876002,0.0,0.0,0.0,55935185.46886739
2023-04-29,56604438.327534355,46239539.9189401,64700492.73416267,56604438.327534355,56604438.327534355,-1019171.1999954332,-1019171.1999954332,-1019171.1999954332,257615.59947286986,257615.59947286986,257615.59947286986,-1276786.799468303,-1276786.799468303,-1276786.799468303,0.0,0.0,0.0,55585267.12753892
2023-04-30,56603125.388216734,46333122.26898996,63886568.03240251,56603125.388216734,56603125.388216734,-1164243.5259098334,-1164243.5259098334,-1164243.5259098334,26329.720473123933,26329.720473123933,26329.720473123933,-1190573.2463829573,-1190573.2463829573,-1190573.2463829573,0.0,0.0,0.0,55438881.8623069
2023-05-01,56601812.448899105,44840377.82947674,63788593.88328358,56601812.448899105,56601812.448899105,-2167086.3651264096,-2167086.3651264096,-2167086.3651264096,-1086491.780520594,-1086491.780520594,-1086491.780520594,-1080594.5846058156,-1080594.5846058156,-1080594.5846058156,0.0,0.0,0.0,54434726.0837727
2023-05-02,56600499.509581484,45619623.12770076,63497889.35734278,56600499.509581484,56600499.509581484,-1809048.4704345707,-1809048.4704345707,-1809048.4704345707,-859143.5992358215,-859143.5992358215,-859143.5992358215,-949904.8711987489,-949904.8711987489,-949904.8711987489,0.0,0.0,0.0,54791451.039146915
2023-05-03,56599186.57026386,47511442.91325471,65699558.66257167,56599186.57026386,56599186.57026386,-230174.15695884736,-230174.15695884736,-230174.15695884736,572021.3035150327,572021.3035150327,572021.3035150327,-802195.4604738802,-802195.4604738802,-802195.4604738802,0.0,0.0,0.0,56369012.413305014
2023-05-04,56597873.63094624,46865812.383866556,65623256.915609956,56597873.63094624,56597873.63094624,-218360.2031436268,-218360.2031436268,-218360.2031436268,423331.8324044678,423331.8324044678,423331.8324044678,-641692.0355480947,-641692.0355480947,-641692.0355480947,0.0,0.0,0.0,56379513.427802615
2023-05-05,56596560.69162861,48090264.1892214,65891360.22119368,56596560.69162861,56596560.69162861,193301.001440767,193301.001440767,193301.001440767,666336.9238910254,666336.9238910254,666336.9238910254,-473035.9224502584,-473035.9224502584,-473035.9224502584,0.0,0.0,0.0,56789861.693069376
2023-05-06,56595247.752310984,46972596.24513939,65800208.70795628,56595247.752310984,56595247.752310984,-43537.54325272274,-43537.54325272274,-43537.54325272274,257615.59947304762,257615.59947304762,257615.59947304762,-301153.14272577036,-301153.14272577036,-301153.14272577036,0.0,0.0,0.0,56551710.20905826
2023-05-07,56593934.81299336,47645675.996003784,65711801.02457945,56593934.81299336,56593934.81299336,-104785.28040532098,-104785.28040532098,-104785.28040532098,26329.720473579702,26329.720473579702,26329.720473579702,-131115.0008789007,-131115.0008789007,-131115.0008789007,0.0,0.0,0.0,56489149.53258804
2023-05-08,56592621.87367574,46771082.388737194,64798164.91997861,56592621.87367574,56592621.87367574,-1054486.0122361293,-1054486.0122361293,-1054486.0122361293,-1086491.7805205819,-1086491.7805205819,-1086491.7805205819,32005.76828445258,32005.76828445258,32005.76828445258,0.0,0.0,0.0,55538135.861439615
2023-05-09,56591308.93435811,47180598.32689622,65379859.872260936,56591308.93435811,56591308.93435811,-675864.4431951403,-675864.4431951403,-675864.4431951403,-859143.5992337489,-859143.5992337489,-859143.5992337489,183279.15603860855,183279.15603860855,183279.15603860855,0.0,0.0,0.0,55915444.49116297
2023-05-10,56589995.99504049,48391195.00921653,66613196.064866394,56589995.99504049,56589995.99504049,890079.5156766534,890079.5156766534,890079.5156766534,572021.3035147352,572021.3035147352,572021.3035147352,318058.21216191805,318058.21216191805,318058.21216191805,0.0,0.0,0.0,57480075.510717146
2023-05-11,56588683.05572287,49045840.55781383,66187309.83423467,56588683.05572287,56588683.05572287,855443.3855447088,855443.3855447088,855443.3855447088,423331.8324041821,423331.8324041821,423331.8324041821,432111.5531405267,432111.5531405267,432111.5531405267,0.0,0.0,0.0,57444126.44126758
2023-05-12,56587370.11640525,48079205.48130689,67068208.64997471,56587370.11640525,56587370.11640525,1188081.211659038,1188081.211659038,1188081.211659038,666336.923891191,666336.923891191,666336.923891191,521744.2877678469,521744.2877678469,521744.2877678469,0.0,0.0,0.0,57775451.328064285
2023-05-13,56586057.17708762,47582898.437756605,66603390.976718135,56586057.17708762,56586057.17708762,841519.5495920369,841519.5495920369,841519.5495920369,257615.59947322536,257615.59947322536,257615.59947322536,583903.9501188115,583903.9501188115,583903.9501188115,0.0,0.0,0.0,57427576.72667966
2023-05-14,56584744.23777,47934003.43702758,65791965.44045089,56584744.23777,56584744.23777,642598.1944654632,642598.1944654632,642598.1944654632,26329.720472467183,26329.720472467183,26329.720472467183,616268.4739929959,616268.4739929959,616268.4739929959,0.0,0.0,0.0,57227342.432235464
2023-05-15,56583431.29845238,47018981.97928847,64788178.36353573,56583431.29845238,56583431.29845238,-469178.0111864735,-469178.0111864735,-469178.0111864735,-1086491.7805183763,-1086491.7805183763,-1086491.7805183763,617313.7693319027,617313.7693319027,617313.7693319027,0.0,0.0,0.0,56114253.287265904
2023-05-16,56582118.35913474,46341753.70742386,64752030.62572807,56582118.35913474,56582118.35913474,-272784.5452846199,-272784.5452846199,-272784.5452846199,-859143.5992350342,-859143.5992350342,-859143.5992350342,586359.0539504143,586359.0539504143,586359.0539504143,0.0,0.0,0.0,56309333.81385012
2023-05-17,56580805.41981712,48690400.91285687,67302260.07512684,56580805.41981712,56580805.41981712,1095610.0391759006,1095610.0391759006,1095610.0391759006,572021.3035168845,572021.3035168845,572021.3035168845,523588.73565901606,523588.73565901606,523588.73565901606,0.0,0.0,0.0,57676415.45899302
2023-05-18,56579492.4804995,48163160.876317516,66292127.2854864,56579492.4804995,56579492.4804995,853382.1440721212,853382.1440721212,853382.1440721212,423331.8324044219,423331.8324044219,423331.8324044219,430050.3116676994,430050.3116676994,430050.3116676994,0.0,0.0,0.0,57432874.62457162
2023-05-19,56578179.54118188,48152108.45444574,66651401.98025834,56578179.54118188,56578179.54118188,973965.3582949062,973965.3582949062,973965.3582949062,666336.9238910802,666336.9238910802,666336.9238910802,307628.4344038262,307628.4344038262,307628.4344038262,0.0,0.0,0.0,57552144.89947678
2023-05-20,56576866.60186425,48162146.89743215,65613285.52098259,56576866.60186425,56576866.60186425,416611.56539659,416611.56539659,416611.56539659,257615.59947370784,257615.59947370784,257615.59947370784,158995.9659228821,158995.9659228821,158995.9659228821,0.0,0.0,0.0,56993478.16726084
2023-05-21,56575553.662546635,47739488.951684676,65963831.85352842,56575553.662546635,56575553.662546635,13873.208087031717,13873.208087031717,13873.208087031717,26329.720472923087,26329.720472923087,26329.720472923087,-12456.512385891372,-12456.512385891372,-12456.512385891372,0.0,0.0,0.0,56589426.87063367
2023-05-22,56574240.72613977,45402180.39017483,64344366.02971688,56574240.72613977,56574240.72613977,-1289202.4508645968,-1289202.4508645968,-1289202.4508645968,-1086491.7805183644,-1086491.7805183644,-1086491.7805183644,-202710.67034623245,-202710.67034623245,-202710.67034623245,0.0,0.0,0.0,55285038.27527517
2023-05-23,56572927.7897329,46363604.9906267,64979930.59790234,56572927.7897329,56572927.7897329,-1266370.8803980576,-1266370.8803980576,-1266370.8803980576,-859143.5992329613,-859143.5992329613,-859143.5992329613,-407227.28116509644,-407227.28116509644,-407227.28116509644,0.0,0.0,0.0,55306556.909334846
2023-05-24,56571614.85332604,47633606.903205,65405794.54466384,56571614.85332604,56571614.85332604,-49045.59725352416,-49045.59725352416,-49045.59725352416,572021.3035165868,572021.3035165868,572021.3035165868,-621066.9007701109,-621066.9007701109,-621066.9007701109,0.0,0.0,0.0,56522569.256072514
2023-05-25,56570301.91691918,46592024.82298488,64989065.291083656,56570301.91691918,56570301.91691918,-415689.1222975539,-415689.1222975539,-415689.1222975539,423331.83240413625,423331.83240413625,423331.83240413625,-839020.9547016901,-839020.9547016901,-839020.9547016901,0.0,0.0,0.0,56154612.794621624
2023-05-26,56568988.98051231,47025692.14194401,65563988.61290481,56568988.98051231,56568988.98051231,-389412.6243261724,-389412.6243261724,-389412.6243261724,666336.9238912335,666336.9238912335,666336.9238912335,-1055749.5482174058,-1055749.5482174058,-1055749.5482174058,0.0,0.0,0.0,56179576.356186144
2023-05-27,56567676.04410545,46135372.0222912,64824299.35020622,56567676.04410545,56567676.04410545,-1008306.5580164539,-1008306.5580164539,-1008306.5580164539,257615.59947388558,257615.59947388558,257615.59947388558,-1265922.1574903394,-1265922.1574903394,-1265922.1574903394,0.0,0.0,0.0,55559369.48608899
2023-05-28,56566363.10769859,45625892.74309848,64325805.337422684,56566363.10769859,56566363.10769859,-1438027.592066524,-1438027.592066524,-1438027.592066524,26329.720470242108,26329.720470242108,26329.720470242108,-1464357.3125367663,-1464357.3125367663,-1464357.3125367663,0.0,0.0,0.0,55128335.51563206
2023-05-29,56565050.17129172,44044990.54650681,62660924.63809318,56565050.17129172,56565050.17129172,-2732649.2264771736,-2732649.2264771736,-2732649.2264771736,-1086491.7805201546,-1086491.7805201546,-1086491.7805201546,-1646157.4459570195,-1646157.4459570195,-1646157.4459570195,0.0,0.0,0.0,53832400.94481454
